question_id,cosine_metric,similarity,llm,version
73196092,0.6371052265167236,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74189852,0.6376354694366455,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75438995,0.6380427479743958,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74204364,0.6380950808525085,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75449604,0.638154923915863,VERY HIGH,gpt-3.5-turbo,chat-gpt-3.5
75610152,0.6384187936782837,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74776471,0.6384270191192627,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73987353,0.6389561891555786,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74448709,0.6392286419868469,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73907799,0.6398745775222778,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73025557,0.6423686742782593,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73368255,0.6424606442451477,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73581456,0.6424673795700073,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73903529,0.6425116062164307,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73008559,0.6425756216049194,VERY HIGH,gpt-3.5-turbo,chat-gpt-3.5
72863142,0.6426959037780762,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74365144,0.6429573893547058,LOW,gpt-3.5-turbo,chat-gpt-3.5
73518721,0.6431573629379272,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74787773,0.6440145969390869,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75439576,0.6442177891731262,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75610152,0.644545316696167,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75635774,0.6447769999504089,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75135923,0.644790768623352,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73851725,0.6449384689331055,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72849419,0.6455409526824951,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74306195,0.6456950902938843,HIGH,gpt-3.5-turbo,chat-gpt-3.5
72938512,0.6457025408744812,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73380316,0.6458063721656799,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75309327,0.6458110809326172,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72847591,0.6458914279937744,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74014951,0.6461203694343567,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75058127,0.6465979218482971,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75040685,0.6466813683509827,LOW,gpt-3.5-turbo,chat-gpt-3.5
73957101,0.6469825506210327,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73961325,0.647354245185852,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74367079,0.6480731964111328,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75394657,0.6485028266906738,VERY HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75003993,0.6492460370063782,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73772360,0.6492529511451721,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74753176,0.6493397951126099,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73502432,0.649452269077301,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73851725,0.6495362520217896,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
76009085,0.6496355533599854,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75264592,0.6496707201004028,LOW,gpt-3.5-turbo,chat-gpt-3.5
73066189,0.6497892141342163,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74556446,0.6498249769210815,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75504826,0.6500771045684814,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74598647,0.650091290473938,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
76046277,0.6502113342285156,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74713371,0.6502575874328613,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73442986,0.6505131721496582,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74807729,0.6516388654708862,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74866512,0.6517998576164246,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75184994,0.6522232294082642,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75093391,0.6523220539093018,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74485432,0.6525722742080688,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
76021384,0.6528019309043884,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74894428,0.6532292366027832,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74411450,0.6532596349716187,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75828054,0.6534163951873779,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75203685,0.653600811958313,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75881502,0.6540271639823914,VERY LOW,gpt-3.5-turbo,chat-gpt-3.5
73903352,0.6540409922599792,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74971911,0.6543892025947571,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73143311,0.6549406051635742,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74095245,0.6554408073425293,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75517315,0.6556074619293213,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74472565,0.6562215089797974,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74512813,0.6566903591156006,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75902318,0.6568846702575684,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73066189,0.6569253206253052,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75900187,0.6571789979934692,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75606592,0.6572043895721436,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
72966759,0.6573254466056824,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
72988901,0.6573436856269836,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75003039,0.6576550602912903,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74065917,0.6578101515769958,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74076957,0.6588623523712158,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73810638,0.6590502262115479,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74132943,0.6591094732284546,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75919061,0.6591277122497559,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73766357,0.6592597961425781,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75363507,0.6596745848655701,LOW,gpt-3.5-turbo,chat-gpt-3.5
75124044,0.6600213646888733,LOW,meta-llama/Llama-2-7b-chat-hf,llama
72856097,0.6608494520187378,LOW,gpt-3.5-turbo,chat-gpt-3.5
73111730,0.6612074375152588,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75854182,0.6616896390914917,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74214976,0.6622099876403809,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75412023,0.662239670753479,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73114255,0.6624618172645569,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75080882,0.6625771522521973,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74199920,0.6633753776550293,LOW,gpt-3.5-turbo,chat-gpt-3.5
74776364,0.6634138822555542,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74776494,0.6635820865631104,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72969739,0.6636112332344055,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73187972,0.6640174984931946,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74776494,0.6640563011169434,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73465679,0.6644439101219177,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73232841,0.6647050976753235,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74271731,0.6651884317398071,LOW,gpt-3.5-turbo,chat-gpt-3.5
75083235,0.6656345129013062,LOW,gpt-3.5-turbo,chat-gpt-3.5
74512813,0.6657955646514893,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75052561,0.6658120155334473,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73185851,0.6659761071205139,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75416375,0.6662116050720215,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73475744,0.6662654876708984,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75406341,0.6662675142288208,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73675612,0.666271448135376,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74591135,0.6663401126861572,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74136704,0.6663522720336914,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75361470,0.6663938164710999,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75141068,0.6665277481079102,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74765075,0.6666597723960876,VERY HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75428138,0.6669124364852905,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75346823,0.6669530868530273,LOW,meta-llama/Llama-2-7b-chat-hf,llama
72849419,0.6673468947410583,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74813041,0.6673507690429688,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75003039,0.668259859085083,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72828351,0.6683475375175476,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74454140,0.6685278415679932,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73502432,0.668743371963501,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75410394,0.6689404845237732,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73168099,0.6690678596496582,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74910014,0.6693242788314819,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75193954,0.6696692109107971,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75764309,0.6700175404548645,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74322206,0.6700348854064941,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74325785,0.6701802015304565,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75569999,0.6702080368995667,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74027109,0.6702439785003662,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75029678,0.6703117489814758,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73102008,0.6703969240188599,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74456405,0.6704300045967102,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74673173,0.6705070734024048,LOW,gpt-3.5-turbo,chat-gpt-3.5
74322206,0.6705766916275024,LOW,gpt-3.5-turbo,chat-gpt-3.5
75627568,0.6707732677459717,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74677143,0.6707956790924072,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73045806,0.6710994839668274,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74556446,0.67119300365448,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73525303,0.6713765859603882,LOW,gpt-3.5-turbo,chat-gpt-3.5
73693052,0.6718839406967163,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74460252,0.6720086932182312,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73001297,0.6721823215484619,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74985752,0.6725903153419495,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73616926,0.6737006902694702,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75369191,0.6739073395729065,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75383462,0.6746999621391296,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75794776,0.6747125387191772,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75012061,0.6750809550285339,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73467227,0.6756457090377808,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
76021384,0.6759138107299805,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73954718,0.6761617660522461,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73573040,0.6762175559997559,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74338106,0.6762983202934265,HIGH,gpt-3.5-turbo,chat-gpt-3.5
76071743,0.6763791441917419,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73235410,0.6767330169677734,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75005196,0.6768863201141357,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73944185,0.6770014762878418,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73903603,0.677116334438324,LOW,gpt-3.5-turbo,chat-gpt-3.5
75003993,0.6774775385856628,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73960832,0.6776224374771118,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73531936,0.6776660084724426,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75119837,0.6778899431228638,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75526159,0.6780771017074585,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73651301,0.6781063675880432,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74713371,0.6781306266784668,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75248840,0.6783642768859863,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73968425,0.6783984899520874,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73067624,0.6791598200798035,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73549943,0.6796278953552246,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74386488,0.6797948479652405,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74343850,0.680081844329834,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73475091,0.6806668639183044,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75335522,0.6807494759559631,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74454140,0.681139349937439,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73232841,0.6812151670455933,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74626863,0.6815792322158813,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75461439,0.6816320419311523,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73111730,0.68166184425354,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74745783,0.6816887259483337,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74704512,0.6817896366119385,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75504826,0.6817908883094788,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75367179,0.6819016337394714,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73297257,0.6819680333137512,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73671051,0.6824739575386047,LOW,gpt-3.5-turbo,chat-gpt-3.5
73613668,0.6827815771102905,LOW,gpt-3.5-turbo,chat-gpt-3.5
73791548,0.6827874183654785,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73585351,0.6830723881721497,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73891997,0.6831681132316589,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75005196,0.6839649677276611,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75701487,0.6841411590576172,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74338106,0.6841768622398376,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73549943,0.6841906905174255,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74787773,0.6842638254165649,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74328779,0.6843370199203491,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75418451,0.6847665309906006,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73583513,0.684873104095459,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75037519,0.6851601600646973,LOW,meta-llama/Llama-2-7b-chat-hf,llama
72957907,0.6852684020996094,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74612337,0.685380220413208,LOW,gpt-3.5-turbo,chat-gpt-3.5
75903800,0.6855745315551758,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75340300,0.6857730150222778,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74511509,0.6860194206237793,LOW,gpt-3.5-turbo,chat-gpt-3.5
75535945,0.686582088470459,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75130798,0.6868479251861572,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73725267,0.687021017074585,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74386488,0.6871284246444702,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74472565,0.6874552369117737,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74027109,0.6875345706939697,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74958798,0.6876035928726196,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74595002,0.687714695930481,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74422137,0.6877186894416809,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73158541,0.687777042388916,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73292446,0.6883400678634644,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74345581,0.6886534690856934,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75037519,0.6886764764785767,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74199102,0.6887809038162231,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74014951,0.6889537572860718,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75717363,0.6892502307891846,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75428138,0.6894554495811462,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75149224,0.689480185508728,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
76082047,0.6906875371932983,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74871587,0.6907063722610474,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75780030,0.6909058690071106,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74325785,0.6910645961761475,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75354216,0.6910727620124817,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73725267,0.6910839080810547,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75940783,0.6912198066711426,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73985472,0.691243052482605,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74452093,0.6912469267845154,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74802863,0.6912615895271301,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75011823,0.6912883520126343,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73168099,0.6913169622421265,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73704007,0.6923238039016724,VERY HIGH,gpt-3.5-turbo,chat-gpt-3.5
75390841,0.6926190853118896,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73185851,0.6926845908164978,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74765010,0.6927175521850586,LOW,meta-llama/Llama-2-7b-chat-hf,llama
72969739,0.6927763223648071,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73633189,0.6928259134292603,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74452093,0.6928457021713257,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73809448,0.6936030983924866,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75187395,0.6938135027885437,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75141068,0.693839430809021,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73679367,0.6939146518707275,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74621685,0.693986177444458,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74625933,0.6946529150009155,LOW,gpt-3.5-turbo,chat-gpt-3.5
73377019,0.6947759389877319,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73985713,0.6948412656784058,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75705927,0.6949697732925415,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75137675,0.695052981376648,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73525303,0.6955870389938354,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74588596,0.6960029602050781,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74587470,0.6960979700088501,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75999602,0.6961205005645752,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74575521,0.6963874101638794,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75717664,0.696833610534668,LOW,gpt-3.5-turbo,chat-gpt-3.5
73134275,0.6971259117126465,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74392033,0.697225034236908,LOW,gpt-3.5-turbo,chat-gpt-3.5
75196037,0.6974948048591614,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74438621,0.6976480484008789,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74456405,0.6977072954177856,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75919061,0.6978693604469299,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
76034504,0.6981803774833679,VERY HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73660116,0.6986833810806274,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75723462,0.6988538503646851,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73587743,0.6989959478378296,VERY HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74574699,0.6990460157394409,LOW,gpt-3.5-turbo,chat-gpt-3.5
74002035,0.6993552446365356,VERY HIGH,gpt-3.5-turbo,chat-gpt-3.5
73147931,0.6995393633842468,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73283623,0.6998234987258911,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75389612,0.7000091075897217,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
74367079,0.7003138065338135,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75418451,0.7003915309906006,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74930743,0.7005966901779175,LOW,gpt-3.5-turbo,chat-gpt-3.5
75764309,0.7006456255912781,LOW,gpt-3.5-turbo,chat-gpt-3.5
73000455,0.700774073600769,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74543156,0.7008342146873474,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74659206,0.7009508609771729,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75095945,0.7009527683258057,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74903024,0.7010253071784973,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74955237,0.7010610699653625,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75055688,0.7015724778175354,LOW,gpt-3.5-turbo,chat-gpt-3.5
72857296,0.7019469141960144,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75648158,0.7020633816719055,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
72830586,0.702315092086792,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74242518,0.7023621201515198,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74412442,0.7024554014205933,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73827986,0.7028242349624634,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75155658,0.7032694816589355,LOW,meta-llama/Llama-2-7b-chat-hf,llama
73750333,0.7033662796020508,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75920221,0.7033900022506714,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74511509,0.703446090221405,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73195147,0.7036088705062866,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73613668,0.7040019035339355,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75219282,0.7040948867797852,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74392033,0.7041711807250977,LOW,meta-llama/Llama-2-7b-chat-hf,llama
74870967,0.7043565511703491,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75758831,0.7046000957489014,LOW,meta-llama/Llama-2-7b-chat-hf,llama
75010505,0.7047364115715027,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75841863,0.7052825689315796,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74433987,0.705579936504364,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74621685,0.7056901454925537,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73503049,0.7058848142623901,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75926446,0.7062854766845703,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74217317,0.706562340259552,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74345581,0.7067533135414124,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75314123,0.7067944407463074,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74162662,0.706929624080658,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73151371,0.7071759700775146,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74405956,0.7073505520820618,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75412883,0.7073804140090942,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
73147931,0.7076116800308228,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74475086,0.7081307172775269,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74263069,0.7083866596221924,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
74089173,0.7084740400314331,HIGH,gpt-3.5-turbo,chat-gpt-3.5
73045806,0.708499550819397,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75155658,0.7088059782981873,LOW,gpt-3.5-turbo,chat-gpt-3.5
75344215,0.7092850208282471,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74425498,0.7093236446380615,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
73001297,0.7095499634742737,HIGH,gpt-3.5-turbo,chat-gpt-3.5
74844464,0.7096199989318848,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
75426952,0.7096740007400513,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
75535945,0.7097456455230713,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75349712,0.7097681760787964,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
75699798,0.7102451920509338,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
74733701,0.7104952335357666,MEDIUM,meta-llama/Llama-2-7b-chat-hf,llama
73660116,0.7110387682914734,HIGH,gpt-3.5-turbo,chat-gpt-3.5
75723026,0.7111595273017883,MEDIUM,gpt-3.5-turbo,chat-gpt-3.5
72887432,0.7112002372741699,HIGH,meta-llama/Llama-2-7b-chat-hf,llama
